# "Timestep" "MSD"
6237000 19.087879608852646 
6238000 19.105842810050646 
6239000 18.460283543912826 
6240000 18.93384872715106 
6241000 19.153698527407737 
6242000 17.382828926079174 
6243000 18.55298198341475 
6244000 19.429742017996496 
6245000 17.508327951472236 
6246000 18.11167222466758 
6247000 19.540903727799012 
6248000 20.08005029395112 
6249000 18.62654539668781 
6250000 19.573442279141677 
6251000 20.60157283812281 
6252000 20.561700020047436 
6253000 20.073713452822876 
6254000 19.825700628414058 
6255000 19.660084267394662 
6256000 19.612038303153888 
6257000 20.127931374556688 
6258000 18.95577674399729 
6259000 18.335428147961572 
6260000 19.669104822221428 
6261000 19.091459998943414 
6262000 19.380828955212866 
6263000 18.769048706753924 
6264000 18.023745885650968 
6265000 19.529713826575396 
6266000 18.314354382391034 
6267000 19.342506608474537 
6268000 19.96542549932842 
6269000 20.021264063163155 
6270000 19.48573165914382 
6271000 19.034946437971954 
6272000 18.739599767994473 
6273000 17.906909552880457 
6274000 18.29563868809361 
6275000 18.9323558829428 
6276000 18.31078037676246 
6277000 19.226586810537984 
6278000 18.786704323283693 
6279000 19.59943188994089 
6280000 19.208970683887486 
6281000 18.54443886174872 
6282000 17.89342605678163 
6283000 18.929307130903688 
6284000 18.136249949973447 
6285000 17.863770593040652 
6286000 18.038668635144287 
6287000 17.436615302154642 
6288000 17.824278837761273 
6289000 18.836286689675017 
6290000 19.184737769714825 
6291000 20.00846577926302 
6292000 20.300117136651995 
6293000 18.480784172998113 
6294000 18.52497269281802 
6295000 19.28656803533598 
6296000 18.20902214085371 
6297000 19.54946944784128 
6298000 19.886279189681012 
6299000 18.86496885474372 
6300000 19.026117677946708 
6301000 18.969750743916176 
6302000 18.93451613861457 
6303000 19.428292141333788 
6304000 20.787238810787294 
6305000 20.980334200050216 
6306000 19.42036845790252 
6307000 20.197326028167698 
6308000 19.371017935737118 
6309000 20.773653549144978 
6310000 19.848812205616337 
6311000 20.394232335193305 
6312000 19.730006024690823 
6313000 19.438249979947507 
6314000 19.714784850609217 
6315000 20.0343552150038 
6316000 19.652060053659962 
6317000 20.41203254137679 
6318000 21.117449616029734 
6319000 20.139895079134888 
6320000 20.08587227475544 
6321000 20.44811054848841 
6322000 20.785191002597152 
6323000 21.319494809801423 
6324000 20.61029590634963 
6325000 21.218426086339036 
6326000 21.439288968256573 
6327000 21.501803727353376 
6328000 21.777275229409216 
6329000 20.321803017970677 
6330000 21.058655078948302 
6331000 21.658415366031846 
6332000 20.27926574749325 
6333000 21.8706774425064 
6334000 21.169864691472615 
6335000 21.381235384813152 
6336000 21.55749847173159 
6337000 21.114707178080717 
6338000 21.61949324996821 
6339000 22.112833244555116 
6340000 22.351197445424788 
6341000 20.209584959597063 
6342000 22.000787512007346 
6343000 22.00559828478232 
6344000 19.889262975696557 
6345000 19.794842463785294 
6346000 19.597552807748617 
6347000 20.432491154233205 
6348000 19.96295283297964 
6349000 20.31507546623469 
6350000 19.527956322624476 
6351000 19.788386175090288 
6352000 20.85200879213803 
6353000 21.353841455524936 
6354000 20.737799213109653 
6355000 20.02797177473111 
6356000 19.671461678535174 
6357000 19.731223990038206 
6358000 20.38236214846308 
6359000 20.488544972700534 
6360000 20.59550703104427 
6361000 20.278573826552584 
6362000 18.874776472958317 
6363000 19.81707425934199 
6364000 20.70077299191114 
6365000 21.186485168669382 
6366000 20.601247656680993 
6367000 20.123226135041815 
6368000 21.627312730155253 
6369000 21.079467125384657 
6370000 21.6284429364069 
6371000 20.330175993539193 
6372000 19.90885536641264 
6373000 21.611235860018365 
6374000 21.976011399444207 
6375000 21.251278282500266 
6376000 22.536176774543204 
6377000 22.508950924229087 
6378000 23.41206984598751 
6379000 23.573049572170174 
6380000 22.923192485982838 
6381000 23.32358251981825 
6382000 22.462428205332085 
6383000 22.27454689646371 
6384000 23.231784834392325 
6385000 22.145828775838297 
6386000 22.755490841598572 
6387000 22.77030079104585 
6388000 22.463797187336983 
6389000 21.28597445043215 
6390000 22.039252567787504 
6391000 21.058412841775652 
6392000 22.73295956709996 
6393000 23.193881583729176 
6394000 22.713651197420305 
6395000 22.669171139025064 
6396000 21.73823922318175 
6397000 21.91364358217779 
6398000 21.753538791914476 
6399000 20.883225402745634 
6400000 22.087665106921794 
6401000 21.726920330047694 
6402000 21.474791648003432 
6403000 21.214578878634804 
6404000 21.044509896913834 
6405000 21.058865648018298 
6406000 22.987648595283805 
6407000 21.155397952815605 
6408000 22.647434887263703 
6409000 20.83959574165797 
6410000 21.365143659267673 
6411000 22.062372996282306 
6412000 21.294995922861045 
6413000 22.25614328125733 
6414000 20.395443282237554 
6415000 22.52869831321166 
6416000 22.84090701144357 
6417000 22.63226990008264 
6418000 22.58350064049142 
6419000 21.962900589438863 
6420000 22.145215323959942 
6421000 21.43513111294451 
6422000 21.46507440133064 
6423000 22.79431078102428 
6424000 21.30121622078307 
6425000 22.180639837558857 
6426000 21.34947609502342 
6427000 21.95422303865093 
6428000 20.509258561002085 
6429000 21.307291511767442 
6430000 21.170552391006936 
6431000 21.03104970116727 
6432000 20.861754932164338 
6433000 22.287574361796388 
6434000 21.880310923983757 
6435000 21.654220601814902 
6436000 21.40910307659896 
6437000 22.327097953324976 
6438000 22.195527470913817 
6439000 23.336524883346616 
6440000 24.134818471860473 
6441000 24.648165775664634 
6442000 23.627119534888788 
6443000 24.153892857762546 
6444000 24.910266930335705 
6445000 24.78681934187486 
6446000 24.301746650082883 
6447000 24.083143108903293 
6448000 23.04819124685883 
6449000 23.06638477183774 
6450000 22.864116109599475 
6451000 23.469016734718867 
6452000 22.061658694664963 
6453000 22.854071782060906 
6454000 23.261050600359606 
6455000 23.219188719606713 
6456000 22.223017599875455 
6457000 23.42515380786525 
6458000 24.280873271905286 
6459000 23.818985510871943 
6460000 23.100016746359483 
6461000 21.880287193796427 
6462000 21.27113369553594 
6463000 21.358977722024424 
6464000 22.225364233923433 
6465000 22.73501875813911 
6466000 23.294624268519637 
6467000 21.452593767471377 
6468000 21.46717645673894 
6469000 21.579417308423576 
6470000 22.780437317620734 
6471000 23.648234872805286 
6472000 23.04025923722927 
6473000 22.166013934181315 
6474000 23.14344172257909 
6475000 23.58657794220866 
6476000 24.177511485132776 
6477000 24.361472466187116 
6478000 25.007660277808142 
6479000 24.118227542557893 
6480000 24.618279538713168 
6481000 24.44755567633191 
6482000 23.93798387615364 
6483000 23.428037708322595 
6484000 24.48876189882632 
6485000 25.32236708784548 
6486000 24.720982695258233 
6487000 25.75069381846515 
6488000 25.90702507348683 
6489000 26.848062778850036 
6490000 26.264369127500572 
6491000 25.432015730934843 
6492000 24.663234508338224 
6493000 25.4314384660105 
6494000 25.881894992677754 
6495000 26.54520301581175 
6496000 26.235648921679953 
6497000 26.077914227261115 
6498000 26.249514496624982 
6499000 26.630079854332607 
6500000 27.49827367486727 
6501000 25.96469227850662 
6502000 25.83555361057249 
6503000 26.569648477301214 
6504000 26.08610068800205 
6505000 26.298120800306258 
6506000 26.181893227319087 
6507000 27.795829936811863 
6508000 26.557109251948216 
6509000 28.09937212078878 
6510000 27.94320051426981 
6511000 27.78591058521377 
6512000 30.43384774313668 
6513000 31.25237382482375 
6514000 29.702549598480605 
6515000 29.35028530217441 
6516000 29.81063209956317 
6517000 30.694521034256603 
6518000 31.81603110494605 
6519000 31.820823145187365 
6520000 31.010761198481998 
6521000 31.346379457501342 
6522000 29.58889557222582 
6523000 30.110294958737914 
6524000 30.37233010346931 
6525000 30.902487167458762 
6526000 30.70714042756448 
6527000 32.21484912994334 
6528000 32.50679972316823 
6529000 34.2962976559978 
6530000 33.84279538712532 
6531000 34.00134096606244 
6532000 34.98308230699191 
6533000 33.81723949231434 
6534000 34.351277714085484 
6535000 33.049253375646636 
6536000 33.21149790660834 
6537000 32.20656037498866 
6538000 34.266325464805654 
6539000 32.96786504019713 
6540000 33.18733690029933 
6541000 33.74344797895753 
6542000 33.53449633186832 
6543000 35.06446897977017 
6544000 35.33099886541472 
6545000 34.468019094083196 
6546000 35.59305619349881 
6547000 36.012025645821694 
6548000 35.967251505676884 
6549000 35.90878751934923 
6550000 35.246370269087954 
6551000 34.27324428362567 
6552000 34.04157875746384 
6553000 33.619085461094755 
6554000 35.27020229953075 
6555000 33.93038118093721 
6556000 35.032108422175 
6557000 34.82444234473027 
6558000 33.4916884759154 
6559000 34.61080635850376 
6560000 33.7453616840767 
6561000 33.73656939252361 
6562000 34.00114772265238 
6563000 34.314706425194665 
6564000 35.576962530412175 
6565000 35.4410924933663 
6566000 35.25507872316156 
6567000 36.336385729683684 
6568000 35.89424979834169 
6569000 35.471851276323605 
6570000 37.26217961917078 
6571000 37.28862128840073 
6572000 35.725695325259 
6573000 34.9517454706846 
6574000 35.70256813825361 
6575000 34.782990762345705 
6576000 36.17933321398601 
6577000 36.13275323414544 
6578000 35.61400245598403 
6579000 36.31918232355151 
6580000 37.31926254083878 
6581000 36.775718137900924 
6582000 35.95711584775863 
6583000 36.03148633354628 
6584000 36.9995993430894 
6585000 36.31725795952117 
6586000 36.24017615648174 
6587000 38.258486584838955 
6588000 37.35328586420862 
6589000 36.5865328958873 
6590000 37.05709768370119 
6591000 36.071280900721035 
6592000 35.52051255096793 
6593000 35.21277070011919 
6594000 35.11007861010166 
6595000 36.51035961490263 
6596000 35.66831245199701 
6597000 37.02012883232106 
6598000 36.368763428052254 
6599000 34.72626832155683 
6600000 35.321890321860366 
6601000 33.76539070007857 
6602000 33.46094302110936 
6603000 34.864925288428026 
6604000 35.9323940710274 
6605000 34.98289316720031 
6606000 34.97602870295733 
6607000 36.14453178683391 
6608000 37.24524396692662 
6609000 36.63974330435527 
6610000 36.82544183173069 
6611000 37.1778464664221 
6612000 37.69119348306075 
6613000 37.24903694735903 
6614000 37.41663874664657 
6615000 37.28905029295806 
6616000 36.49954594302551 
6617000 35.88854796626515 
6618000 35.63428860904447 
6619000 36.46639860389869 
6620000 37.007324096004346 
6621000 36.45866820640764 
6622000 34.48152597196085 
6623000 36.648407973801326 
6624000 35.35435060004967 
6625000 35.95513913003459 
6626000 34.04634750721876 
6627000 35.210482153860845 
6628000 34.81156797433887 
6629000 35.88580185798213 
6630000 36.75577730959545 
6631000 37.718560729927425 
6632000 38.02137528636206 
6633000 38.49158079239828 
6634000 39.07897041604424 
6635000 38.92082080763804 
6636000 37.99366006930208 
6637000 36.72122637817237 
6638000 36.31890355398093 
6639000 36.10734831136553 
6640000 37.91906961238692 
6641000 37.222585664529475 
6642000 37.81610962095281 
6643000 38.185636391938324 
6644000 37.650897841072336 
6645000 37.54713101728448 
6646000 37.71518397140902 
6647000 36.88100704905779 
6648000 37.9205478324411 
6649000 37.36488711610583 
6650000 36.2658347703695 
6651000 36.68485983122764 
6652000 36.65625372260141 
6653000 38.36868185916694 
6654000 37.184324231360705 
6655000 38.24223226044797 
6656000 37.818699632143996 
6657000 38.11895524471281 
6658000 39.48761963869433 
6659000 39.62190266508564 
6660000 40.02396021966823 
6661000 38.49297171093522 
6662000 38.218814186434734 
6663000 38.48436247124368 
6664000 37.88064501212337 
6665000 36.32328199917602 
6666000 37.13485628057178 
6667000 37.287928866530834 
6668000 36.6482596145278 
6669000 35.9114211729168 
6670000 37.20328150327196 
6671000 38.88696921107884 
6672000 38.14701018054528 
6673000 37.398277057851374 
6674000 37.65158664629845 
6675000 36.687942515135376 
6676000 38.11598935342161 
6677000 36.40979546910355 
6678000 37.19909435279636 
6679000 36.9311957239676 
6680000 37.781490322143746 
6681000 35.648509955950665 
6682000 35.66824723950327 
6683000 36.15763607983592 
6684000 35.76628878297218 
6685000 35.34907363309694 
6686000 35.08461216421834 
6687000 35.498044749177936 
6688000 36.72781693391608 
6689000 37.40846695126368 
6690000 35.15469836131841 
6691000 35.772424312367406 
6692000 36.85175073896746 
6693000 36.19605113660163 
6694000 36.48046541761081 
6695000 35.3217792940134 
6696000 35.83206103184895 
6697000 36.01955988998136 
6698000 35.69141327066859 
6699000 34.91743593588446 
6700000 35.18522259924775 
6701000 35.89159255948461 
6702000 35.12204900213457 
6703000 35.54582542163196 
6704000 36.04713579948554 
6705000 35.256062595711704 
6706000 34.36378105596996 
6707000 35.08070932730471 
6708000 35.06187232632776 
6709000 34.98573493929178 
6710000 34.94119528609013 
6711000 35.62571934378824 
6712000 36.01513746989676 
6713000 35.757704043496524 
6714000 34.93621750705792 
6715000 36.80659459328558 
6716000 36.42002243390777 
6717000 35.80745180502656 
6718000 35.25091860390989 
6719000 35.58785319957494 
6720000 36.305512557664585 
6721000 36.51507022243526 
6722000 37.70347874328286 
6723000 35.70864195443398 
6724000 35.76923994792963 
6725000 36.793784302597345 
6726000 36.93021864700334 
6727000 35.206450190860636 
6728000 34.0234197595403 
6729000 34.5442432000374 
6730000 34.223604909150296 
6731000 34.29565513447357 
6732000 34.2270185184503 
6733000 34.9273609086532 
6734000 35.11032657285318 
6735000 33.40082885883036 
6736000 34.254824711745854 
6737000 35.449925430821224 
6738000 36.13845178267199 
6739000 35.97409159363117 
6740000 34.02630273233081 
6741000 35.57426034137553 
6742000 34.837843181567635 
6743000 34.73078607936655 
6744000 36.8590292890969 
6745000 38.16766714737103 
6746000 35.539875353176875 
6747000 34.656449184417156 
6748000 36.385848303378786 
6749000 37.327243666297 
6750000 35.42627091409982 
6751000 36.004084206810305 
6752000 36.94554408085664 
6753000 37.83818291403428 
6754000 35.95142955398099 
6755000 36.8687930637316 
6756000 36.17127944109883 
6757000 36.71270359694495 
6758000 38.0912276416751 
6759000 37.94778571288967 
6760000 37.992551748601656 
6761000 37.32725237537011 
6762000 39.222443973628636 
6763000 38.25427395865207 
6764000 37.23435442282396 
6765000 37.211500708005566 
6766000 37.03277774267281 
6767000 36.782731080549766 
6768000 36.64283680341386 
6769000 35.660920985882726 
6770000 35.674967819814725 
6771000 35.856908796661855 
6772000 36.43529459367721 
6773000 37.81303897032668 
6774000 38.58455360765522 
6775000 37.19078208932451 
6776000 36.276994393854125 
6777000 37.11987434777655 
6778000 38.230364609862605 
6779000 37.81069705468665 
6780000 39.428790308176715 
6781000 40.386040705224694 
6782000 37.97706055687039 
6783000 38.69502790377082 
6784000 39.13542585507257 
6785000 39.66415145980295 
6786000 39.20264334633373 
6787000 38.338327091262514 
6788000 39.51323952029441 
6789000 39.60800639156745 
6790000 39.02231916981474 
6791000 39.20981580130628 
6792000 39.65753865979449 
6793000 37.17175823941138 
6794000 37.56563587367033 
6795000 38.24889258854308 
6796000 38.38862793224789 
6797000 39.523169179851294 
6798000 39.02934914149096 
6799000 38.1322091414765 
6800000 39.808437338200214 
6801000 39.07049121510764 
6802000 40.75990167723614 
6803000 39.394109070220715 
6804000 39.137948190056186 
6805000 38.21043427063867 
6806000 39.59942055197294 
6807000 41.18548551364558 
6808000 41.45685547168185 
6809000 40.21231456239197 
6810000 39.57120107763742 
6811000 39.62326215444766 
6812000 39.58518190394984 
6813000 40.89942345776918 
6814000 37.897605301884894 
6815000 40.20562070425147 
6816000 38.58140395525497 
6817000 37.86201886403623 
6818000 39.56825017958808 
6819000 37.81842423363717 
6820000 39.519062481378356 
6821000 39.69918967018328 
6822000 38.58418333729719 
6823000 38.43461055744246 
6824000 38.05474933106147 
6825000 38.156840278185435 
6826000 37.92713308603183 
6827000 38.582393465027536 
6828000 38.8599172117279 
6829000 38.72515620116369 
6830000 38.209243516202754 
6831000 38.57105587578279 
6832000 40.82083191640882 
6833000 40.299782240433885 
6834000 40.71934415522017 
6835000 39.081070646981004 
6836000 40.45093956918652 
6837000 41.672578572520294 
6838000 40.357317088686756 
6839000 40.44416807887609 
6840000 40.41729478928236 
6841000 38.79543892921068 
6842000 38.008116941971835 
6843000 38.155656960997014 
6844000 38.67457862253694 
6845000 38.73645801522459 
6846000 39.574540909639374 
6847000 38.31143793651129 
6848000 39.14228093291997 
6849000 39.25539964138693 
6850000 38.59051199154371 
6851000 38.9248723196295 
6852000 39.387410922847266 
6853000 37.51756124699942 
6854000 37.592990734090435 
6855000 37.5123370062085 
6856000 37.45463961833892 
6857000 37.26146571060546 
6858000 35.44300090741348 
6859000 36.77061125419677 
6860000 36.951543334515 
6861000 36.894814533694905 
6862000 37.27778548215031 
6863000 36.52906777516725 
6864000 36.828767704474224 
6865000 36.25799576622589 
6866000 35.851103220505486 
6867000 36.508066386653624 
6868000 37.278605472853215 
6869000 37.97368661905114 
6870000 37.916537069484484 
6871000 39.28835805604805 
6872000 36.91793890901065 
6873000 37.502932017248725 
6874000 39.122848014772195 
6875000 38.71746463287834 
6876000 38.341544156397454 
6877000 37.759208368367176 
6878000 37.770075708739235 
6879000 37.5999485788706 
6880000 37.14186447935549 
6881000 36.122400511083804 
6882000 36.31351486969772 
6883000 38.53473416676447 
6884000 37.01048736312594 
6885000 38.24362075186611 
6886000 38.967456870761254 
6887000 38.199262234221365 
6888000 38.11855989235602 
6889000 38.577612238820954 
6890000 37.9053595645078 
6891000 39.39365673692314 
6892000 38.23036454488139 
6893000 39.58977459503281 
6894000 39.68413054801033 
6895000 38.77006671131105 
6896000 40.292843024993616 
6897000 40.34642815019448 
6898000 39.32006019651794 
6899000 39.93178683196328 
6900000 39.76053104247656 
6901000 39.89654210266993 
6902000 40.75448691947711 
6903000 39.23712968231094 
6904000 39.3255435277075 
6905000 38.974331848982054 
6906000 40.21702729698167 
6907000 39.866638090670804 
6908000 39.71369052214324 
6909000 39.08071443072026 
6910000 39.738074554403255 
6911000 40.119346348519976 
6912000 41.11009454872067 
6913000 41.61475459873749 
6914000 41.99520623229108 
6915000 41.622568922429636 
6916000 41.900866278395625 
6917000 40.113663770497695 
6918000 41.49586093195423 
6919000 40.72796975800679 
6920000 40.567868487701304 
6921000 42.456650501533574 
6922000 42.67275066854772 
6923000 42.88040577826183 
6924000 44.266713718625745 
6925000 43.223666740092156 
6926000 44.10101178700204 
6927000 42.27166291436445 
6928000 41.4690749479953 
6929000 42.946904641213614 
6930000 42.20940199062268 
6931000 42.4964452471116 
6932000 42.075419878266544 
6933000 42.24883945399032 
6934000 41.40637501691051 
6935000 40.74396018777425 
6936000 40.53989284113709 
6937000 41.60237056054741 
6938000 41.18211867245029 
6939000 40.34573674398756 
6940000 41.47446492655577 
6941000 39.969958690446894 
6942000 41.7300915071681 
6943000 40.73618877052966 
6944000 42.097092851012754 
6945000 42.07203365757043 
6946000 43.90336259158875 
6947000 42.878993049768496 
6948000 43.149706098464854 
6949000 44.54981546303392 
6950000 43.6780578530737 
6951000 43.74077498780678 
6952000 44.130094567546436 
6953000 41.8169486866149 
6954000 42.60896319501094 
6955000 44.648726195315724 
6956000 43.80221684129106 
6957000 43.136273486958636 
6958000 43.280718819874835 
6959000 41.06135368189747 
6960000 42.5869396881217 
6961000 42.29749428038371 
6962000 43.21327092041779 
6963000 42.88442658112104 
6964000 42.67495092782851 
6965000 43.116769277719825 
6966000 43.6512566273575 
6967000 42.06118045267429 
6968000 42.74995333051436 
6969000 42.739636246194785 
6970000 43.58918964977782 
6971000 43.70728634837395 
6972000 44.2177357409124 
6973000 42.90198394784206 
6974000 43.19268132285548 
6975000 42.260147772912475 
6976000 44.197372507809646 
6977000 44.04846114548503 
6978000 44.02454410018704 
6979000 43.9432522472466 
6980000 43.703709719035956 
6981000 44.53223061036443 
6982000 44.657921169376955 
6983000 42.82203273913773 
6984000 43.40656165038011 
6985000 43.300708702447324 
6986000 42.51152032772231 
6987000 42.735262090115604 
6988000 43.38971282990118 
6989000 44.034790680419604 
6990000 43.64744062693442 
6991000 44.14834546193305 
6992000 44.576232993095 
6993000 43.95983258602058 
6994000 42.959341874847254 
6995000 43.23098182497349 
6996000 44.812593939927545 
6997000 42.42683393966689 
6998000 40.619512565762584 
6999000 42.04651461392504 
7000000 40.88063708562471 
7001000 41.573863375218764 
7002000 40.85438868256743 
7003000 39.67420799929156 
7004000 40.071720173925705 
7005000 40.37698378844156 
7006000 40.35432729831943 
7007000 40.098671568587996 
7008000 39.35392240601618 
7009000 40.003613391084734 
7010000 40.55279332525536 
7011000 39.2158492461822 
7012000 39.97228928084911 
7013000 39.7879148657841 
7014000 39.531618759436306 
7015000 39.29027661488368 
7016000 39.81738119677105 
7017000 39.91935646821108 
7018000 38.20097510780563 
7019000 40.859016854219746 
7020000 39.4905797760071 
7021000 39.67857488254732 
7022000 40.42429676332947 
7023000 40.47507140344485 
7024000 40.08183571448873 
7025000 39.91271580594912 
7026000 40.62404096522352 
7027000 39.64744180947632 
7028000 40.599430318629594 
7029000 38.682098932272496 
7030000 39.49295811462794 
7031000 37.80566659051209 
7032000 40.339619862798486 
7033000 40.912927098915915 
7034000 38.44539168593363 
7035000 39.1684598848898 
7036000 39.319243413512254 
7037000 38.93158951749722 
7038000 38.857925168945535 
7039000 39.28981137038648 
7040000 39.82205060590646 
7041000 40.49293292688891 
7042000 40.94550433438895 
7043000 39.94216224785416 
7044000 39.50518533977788 
7045000 39.66299705123016 
7046000 39.65141617528309 
7047000 40.23031997442772 
7048000 39.08560680685159 
7049000 40.57471321438306 
7050000 40.218998015516256 
7051000 39.11748725782555 
7052000 39.56800965662738 
7053000 38.92773215261418 
7054000 38.954580927551795 
7055000 37.9427016692044 
7056000 39.050212184699305 
7057000 39.77741186173761 
7058000 40.107963808726055 
7059000 40.28235590316353 
7060000 39.2220419436504 
7061000 38.723319119405026 
7062000 38.321906235127265 
7063000 38.229617844999645 
7064000 38.66559586343456 
7065000 38.17646924657013 
7066000 37.93563274212059 
7067000 38.473520426031456 
7068000 39.09674646525282 
7069000 39.34368611125704 
7070000 39.59202281264921 
7071000 38.968513399622466 
7072000 36.72630706270934 
7073000 37.63048786949066 
7074000 38.29651097001353 
7075000 38.26987423842599 
